Olesya
Nechkasova
c738f9e2789a61be0e64b5f0fd83a538
[23.4.2021 | 14:38:23] {"type":"cmd","data":"run"}
,[23.4.2021 | 14:38:48] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:48] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:48] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:48] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:48] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:48] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:48] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:49] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:50] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:51] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:52] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:53] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:54] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:55] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":0,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:56] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":4104,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:57] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:58] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6168,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:38:59] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":6712,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
,[23.4.2021 | 14:39:0] {"client-id":"175e4ea7-7057-4ac8-b011-24cdb33942eb","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":7032,"gpioe":1040,"modeltime":0,"type":"gpio"}
